,entity_lang,entity_txt,entity_ids,sitelinks
3743,zh,胞浆精子注射,['Q28700'],[23]
3744,zh,胞漿內單精子注射,['Q28700'],[23]
3745,zh,胞漿內精子注射,['Q28700'],[23]
3746,zh,胞漿精子注射,['Q28700'],[23]
3747,zh,胞質內精子注射,['Q28700'],[23]
3748,zh,胡克,['Q46830'],[99]
3749,zh,胡安·卡洛斯,['Q19943'],[119]
3750,zh,胡安·卡洛斯·维克多·玛丽亚·德波旁-波旁,['Q19943'],[119]
3751,zh,胡安·卡洛斯一世,['Q19943'],[119]
3752,zh,胡狼神,['Q47534'],[88]
3753,zh,胡荽,['Q41611'],[121]
3754,zh,胡荽子,['Q41611'],[121]
3755,zh,能量,['Q11379'],[198]
3756,zh,能量守恆,['Q11382'],[97]
3757,zh,能量守恒定律,['Q11382'],[97]
3758,zh,能量轉移,['Q11379'],[198]
3759,zh,脉冲星,['Q4360'],[81]
3760,zh,脊瓜柱,['Q4817'],[85]
3761,zh,腓利基語,['Q36734'],[69]
3762,zh,腓力一世,['Q19254'],[26]
3763,zh,腓尼基语,['Q36734'],[69]
3764,zh,腓特烈西亚,['Q21181'],[56]
3765,zh,腔肠动物,['Q25441'],[88]
3766,zh,腔肠动物超门,['Q25441'],[88]
3767,zh,腔肠动物门,['Q25441'],[88]
3768,zh,腹節,['Q34630'],[21]
3769,zh,腹部,['Q34630'],[21]
3770,zh,膏药旗,['Q43175'],[82]
3771,zh,膜拜团体,['Q19097'],[62]
3772,zh,膝,['Q37425'],[127]
3773,zh,膝头,['Q37425'],[127]
3774,zh,膝盖,['Q37425'],[127]
3775,zh,膝蓋,['Q37425'],[127]
3776,zh,膝部,['Q37425'],[127]
3777,zh,膽小鬼博弈,['Q41720'],[28]
3778,zh,臉頰,['Q47038'],[111]
3779,zh,臨終關懷,['Q29483'],[40]
3780,zh,自卫,['Q40283'],[52]
3781,zh,自我防衛,['Q40283'],[52]
3782,zh,自然数,['Q21199'],[150]
3783,zh,自然數,['Q21199'],[150]
3784,zh,自然杂交种,['Q42621'],[66]
3785,zh,自然生态,['Q37813'],[111]
3786,zh,自由伯国,['Q16394'],[107]
3787,zh,自衛,['Q40283'],[52]
3788,zh,致死劑量,['Q21136'],[32]
3789,zh,致死量,['Q21136'],[32]
3790,zh,臺,['Q12518'],[122]
3791,zh,臺灣喉鬚鮫,['Q31753'],[15]
3792,zh,臺灣手語,['Q34019'],[14]
3793,zh,與那國語,['Q34243'],[27]
3794,zh,舊大陸禿鷲,['Q25510'],[88]
3795,zh,舒亚迪语,['Q56472'],[23]
3796,zh,舒马赫,['Q9671'],[147]
3797,zh,舞蹈史,['Q27730'],[11]
3798,zh,舞蹈的历史,['Q27730'],[11]
3799,zh,舞蹈的歷史,['Q27730'],[11]
3800,zh,航空器,['Q11436'],[105]
3801,zh,船帆座超新星殘骸,['Q28855'],[19]
3802,zh,船帆座超新星遗迹,['Q28855'],[19]
3803,zh,良十三世,['Q43922'],[105]
3804,zh,色子,['Q45089'],[87]
3805,zh,艾伯塔龍,['Q40751'],[47]
3806,zh,艾伯塔龍屬,['Q40751'],[47]
3807,zh,艾伯塔龙,['Q40751'],[47]
3808,zh,艾倫·坡,['Q16867'],[205]
3809,zh,艾利歐·派多利,['Q53044'],[30]
3810,zh,艾利歐·派特立,['Q53044'],[30]
3811,zh,艾哈邁德·塔祖丁,['Q40111'],[14]
3812,zh,艾多·費布里茲,['Q55450'],[29]
3813,zh,艾尔弗雷德·耶利内克,['Q47243'],[118]
3814,zh,艾彌莉·狄瑾蓀,['Q4441'],[134]
3815,zh,艾德加·愛倫·坡,['Q16867'],[205]
3816,zh,艾斯柏蘭斯,['Q44897'],[32]
3817,zh,艾斯比·祖格,['Q31997'],[14]
3818,zh,艾爾多安,['Q39259'],[167]
3819,zh,艾爾巴島,['Q45328'],[90]
3820,zh,艾爾斯岩,['Q33910'],[86]
3821,zh,艾米·罗森,['Q35912'],[92]
3822,zh,艾米莉·狄金森,['Q4441'],[134]
3823,zh,艾米莉·迪金森,['Q4441'],[134]
3824,zh,艾美·罗萨姆,['Q35912'],[92]
3825,zh,艾美羅森,['Q35912'],[92]
3826,zh,艾華·巴內加,['Q19392'],[55]
3827,zh,艾華·班尼加,['Q19392'],[55]
3828,zh,艾薇儿,['Q30449'],[134]
3829,zh,艾薇儿·拉维尼,['Q30449'],[134]
3830,zh,艾薇儿·瑞摩娜·拉维尼,['Q30449'],[134]
3831,zh,艾薇兒·拉維尼,['Q30449'],[134]
3832,zh,艾雅斯岩,['Q33910'],[86]
3833,zh,节奏与布鲁斯,['Q45981'],[84]
3834,zh,节奏布鲁斯,['Q45981'],[84]
3835,zh,芝加哥論壇報,['Q47596'],[51]
3836,zh,芦鹀,"['Q26961', 'Q26961']","[64, 64]"
3837,zh,芫荽,"['Q41611', 'Q41611']","[121, 121]"
3838,zh,芫荽(香菜),['Q41611'],[121]
3839,zh,芫荽子,['Q41611'],[121]
3840,zh,芫荽实,['Q41611'],[121]
3841,zh,芫荽茎,['Q41611'],[121]
3842,zh,芫荽（香菜、胡荽）,['Q41611'],[121]
3843,zh,芭芭拉·乔丹,['Q53570'],[19]
3844,zh,芭芭拉·喬丹,['Q53570'],[19]
3845,zh,芭苴,['Q33331'],[28]
3846,zh,芭蕉,"['Q33331', 'Q33331']","[28, 28]"
3847,zh,芭蕉叶,['Q33331'],[28]
3848,zh,芭蕉头,['Q33331'],[28]
3849,zh,芭蕉子,['Q33331'],[28]
3850,zh,芭蕉根,['Q33331'],[28]
3851,zh,芭蕉油,['Q33331'],[28]
3852,zh,芭蕉花,['Q33331'],[28]
3853,zh,花城,['Q16572'],[155]
3854,zh,花灑,['Q7863'],[55]
3855,zh,花音,['Q4334'],[12]
3856,zh,芳蒂语,['Q35570'],[14]
3857,zh,芸豆,['Q42339'],[106]
3858,zh,苏丹,"['Q1049', 'Q43292']","[300, 101]"
3859,zh,苏丹共和国,['Q1049'],[300]
3860,zh,苏丹制,['Q43292'],[101]
3861,zh,苏丹王,['Q43292'],[101]
3862,zh,苏利亚,['Q43269'],[61]
3863,zh,苏利亚州,['Q43269'],[61]
3864,zh,苏加武眉县,['Q10381'],[13]
3865,zh,苏珊·l·格拉哈姆,['Q11612'],[9]
3866,zh,苏珊·l·格拉汉姆,['Q11612'],[9]
3867,zh,苏珊·赫尔姆斯,['Q41575'],[33]
3868,zh,苏瓦,['Q38807'],[127]
3869,zh,若望·保祿一世,['Q37278'],[121]
3870,zh,若望·保禄一世,['Q37278'],[121]
3871,zh,若望·巴蒂斯塔·瑞,['Q44842'],[30]
3872,zh,英国循道会,['Q33203'],[69]
3873,zh,英国摄政时期,['Q25861'],[23]
3874,zh,英国斗牛犬,['Q38383'],[65]
3875,zh,英国独立报,['Q11149'],[55]
3876,zh,英國攝政時期,['Q25861'],[23]
3877,zh,英属印度洋领地,['Q43448'],[104]
3878,zh,英屬印度洋地區,['Q43448'],[104]
3879,zh,英屬印度洋領地,['Q43448'],[104]
3880,zh,英式橄榄球协会,['Q5849'],[65]
3881,zh,英文,['Q1860'],[369]
3882,zh,英文皇帝,['Q7519'],[76]
3883,zh,英文睿武仁聖明孝大王,['Q37682'],[71]
3884,zh,英文维基,['Q328'],[121]
3885,zh,英文维基百科,['Q328'],[121]
3886,zh,英格兰橄榄球超级联赛,['Q5960'],[23]
3887,zh,英格瑪·伯格曼,['Q7546'],[147]
3888,zh,英格蘭北部超級聯賽,['Q18502'],[24]
3889,zh,英格蘭超級欖球聯賽,['Q5960'],[23]
3890,zh,英格马·伯格曼,['Q7546'],[147]
3891,zh,英特網,['Q75'],[273]
3892,zh,英特网,['Q75'],[273]
3893,zh,英美会,['Q33203'],[69]
3894,zh,英美戰爭,['Q26013'],[75]
3895,zh,英語,['Q1860'],[369]
3896,zh,英語維基百科,['Q328'],[121]
3897,zh,英语维基,['Q328'],[121]
3898,zh,英语维基百科,['Q328'],[121]
3899,zh,英迪拉·甘地,['Q1149'],[155]
3900,zh,英陵,['Q37682'],[71]
3901,zh,苹果麦金塔系统,['Q43627'],[66]
3902,zh,范列文虎克,['Q43522'],[98]
3903,zh,茶胸斑啄木鸟,['Q31804'],[30]
3904,zh,茶藨子属,['Q22691'],[84]
3905,zh,茶馆,['Q16503'],[638]
3906,zh,荔枝,"['Q13182', 'Q13182']","[97, 97]"
3907,zh,荔枝叶,['Q13182'],[97]
3908,zh,荔枝壳,['Q13182'],[97]
3909,zh,荔枝核,['Q13182'],[97]
3910,zh,荔枝根,['Q13182'],[97]
3911,zh,荷属安地列斯群岛,['Q25227'],[126]
3912,zh,荷属安的列斯,['Q25227'],[126]
3913,zh,荷属安的列斯群岛,['Q25227'],[126]
3914,zh,荷屬安地列斯,['Q25227'],[126]
3915,zh,荷屬安得列斯,['Q25227'],[126]
3916,zh,荷屬安的列,['Q25227'],[126]
3917,zh,荷屬安的列斯,['Q25227'],[126]
3918,zh,荷屬西印度,['Q25227'],[126]
3919,zh,荷索,['Q44131'],[67]
3920,zh,荷蘭屬地,['Q25227'],[126]
3921,zh,莊憲,['Q37682'],[71]
3922,zh,莎拉·佛格森,['Q55720'],[50]
3923,zh,莎拉·弗格森,['Q55720'],[50]
3924,zh,莎拉，约克公爵夫人,['Q55720'],[50]
3925,zh,莫佐克托,['Q11447'],[28]
3926,zh,莫利·桑登,['Q54836'],[27]
3927,zh,莫利塞克罗地亚语,['Q36254'],[16]
3928,zh,莫斯堡,['Q31872'],[42]
3929,zh,莫斯科中央陆军体育俱乐部,['Q32140'],[25]
3930,zh,莫斯科中央陆军队,['Q32140'],[25]
3931,zh,莫斯科中央陸軍,['Q32140'],[25]
3932,zh,莫斯科工程物理学院,['Q56837'],[16]
3933,zh,莫斯科斯巴达克,['Q29112'],[68]
3934,zh,莫斯科斯巴达克足球俱乐部,['Q29112'],[68]
3935,zh,莫斯科斯巴達,['Q29112'],[68]
3936,zh,莫斯科斯巴達足球會,['Q29112'],[68]
3937,zh,莫斯科机械学院,['Q56837'],[16]
3938,zh,莫林·康諾利,['Q53390'],[34]
3939,zh,莫森·玛克玛尔巴夫,['Q55211'],[32]
3940,zh,莫森·瑪克瑪爾巴夫,['Q55211'],[32]
3941,zh,莫比,['Q14045'],[64]
3942,zh,莫氏硬度,['Q41472'],[73]
3943,zh,莫氏硬度标,['Q41472'],[73]
3944,zh,莫氏硬度试验,['Q41472'],[73]
3945,zh,莫琳·康諾利,['Q53390'],[34]
3946,zh,莫琳·康诺利·布林克尔,['Q53390'],[34]
3947,zh,莫莉·桑登,['Q54836'],[27]
3948,zh,莫赫森·马赫马勒巴夫,['Q55211'],[32]
3949,zh,莱弗·艾瑞克森,['Q42838'],[101]
3950,zh,莱恩·纽曼,['Q18989'],[29]
3951,zh,莱昂纳德·科恩,['Q1276'],[131]
3952,zh,莱特兄弟,['Q35820'],[114]
3953,zh,菖蒲河,['Q55651'],[1]
3954,zh,菜豆,"['Q42339', 'Q42339']","[106, 106]"
3955,zh,菜馆,['Q11707'],[93]
3956,zh,華倫王子,['Q48209'],[18]
3957,zh,華倫西亞省,['Q55688'],[39]
3958,zh,華沙的毀滅,['Q22796'],[11]
3959,zh,華沙的計劃性摧毀,['Q22796'],[11]
3960,zh,華盛頓,['Q23'],[235]
3961,zh,華頓家族,['Q48777'],[20]
3962,zh,菲利克斯·索利斯,['Q26178'],[6]
3963,zh,菲利斯·索利斯,['Q26178'],[6]
3964,zh,菲利普一世,['Q19254'],[26]
3965,zh,菲利普省長大樓,['Q54507'],[7]
3966,zh,菲利普總督大廈,['Q54507'],[7]
3967,zh,菲力克斯·索利斯,['Q26178'],[6]
3968,zh,菲因岛,['Q26503'],[74]
3969,zh,菲律賓市政當局,['Q40393'],[22]
3970,zh,菲律賓政區,['Q24698'],[35]
3971,zh,菲拉帕托尔,['Q39595'],[49]
3972,zh,菲英島,['Q26503'],[74]
3973,zh,萊夫·埃里克松,['Q42838'],[101]
3974,zh,萊奧十三世,['Q43922'],[105]
3975,zh,萊弗·艾瑞克森,['Q42838'],[101]
3976,zh,萊恩·惠特妮·紐曼,['Q18989'],[29]
3977,zh,萊恩·紐曼 (演員),['Q18989'],[29]
3978,zh,萊特兄弟,['Q35820'],[114]
3979,zh,萧依古,['Q32024'],[75]
3980,zh,萨哈罗夫奖,['Q48786'],[72]
3981,zh,萨尔,['Q1201'],[160]
3982,zh,萨拉拉,['Q34585'],[46]
3983,zh,萨拉腊,['Q34585'],[46]
3984,zh,萬世師表,['Q43228'],[30]
3985,zh,萬那杜,['Q686'],[240]
3986,zh,葛妮絲·派特洛,['Q34460'],[122]
3987,zh,葛妮絲·派特洛伊,['Q34460'],[122]
3988,zh,葛妮絲·派特羅,['Q34460'],[122]
3989,zh,葛妮絲派特洛,['Q34460'],[122]
3990,zh,葛妮絲派特羅,['Q34460'],[122]
3991,zh,葛痞德,['Q28465'],[33]
3992,zh,葛飾北齋,['Q5586'],[156]
3993,zh,葛饰北斋,['Q5586'],[156]
3994,zh,葡国,['Q45'],[342]
3995,zh,葡國,['Q45'],[342]
3996,zh,葡文,['Q5146'],[267]
3997,zh,葡萄牙,['Q45'],[342]
3998,zh,葡萄牙共和国,['Q45'],[342]
3999,zh,葡萄牙文,['Q5146'],[267]
4000,zh,葡萄牙王国,['Q45670'],[56]
4001,zh,葡萄牙王國,['Q45670'],[56]
4002,zh,葡萄牙語,['Q5146'],[267]
4003,zh,葡萄牙语,['Q5146'],[267]
4004,zh,葡語,['Q5146'],[267]
4005,zh,葡语,['Q5146'],[267]
4006,zh,蒂穆夸人,['Q56168'],[17]
4007,zh,蒙,['Q41079'],[122]
4008,zh,蒙古文書法/蒙古文书法、蒙文書法/蒙文书法,['Q24370'],[11]
4009,zh,蒙古書法,['Q24370'],[11]
4010,zh,蒙泰费兰泰,['Q3563'],[48]
4011,zh,蒙特费兰特,['Q3563'],[48]
4012,zh,蒲公英属,['Q30024'],[95]
4013,zh,蓋爾亞支,['Q56433'],[68]
4014,zh,蓋爾語支,['Q56433'],[68]
4015,zh,蓮蓬頭,['Q7863'],[55]
4016,zh,蔓荆,['Q29533'],[28]
4017,zh,蔓荆子,['Q29533'],[28]
4018,zh,薄伽梵歌,['Q46802'],[119]
4019,zh,薄伽梵譚,['Q46802'],[119]
4020,zh,薄熙來,['Q21822'],[38]
4021,zh,薄熙来,['Q21822'],[38]
4022,zh,薌劇,['Q31918'],[12]
4023,zh,薑,['Q35625'],[149]
4024,zh,薩伏依的約蘭達·路易莎,['Q45420'],[15]
4025,zh,薩哈羅夫思想自由獎,['Q48786'],[72]
4026,zh,薩塔瓦哈納,['Q5257'],[40]
4027,zh,薩沃伊的約蘭德·路易斯,['Q45420'],[15]
4028,zh,薩爾,['Q1201'],[160]
4029,zh,薩爾茨堡,['Q22866'],[43]
4030,zh,薩謬埃爾·威特沃,['Q18918'],[27]
4031,zh,薩馬,['Q13876'],[43]
4032,zh,薩馬省,['Q13876'],[43]
4033,zh,藍迪·布雷克,['Q48996'],[20]
4034,zh,蘇丹,['Q1049'],[300]
4035,zh,蘇丹共和國,['Q1049'],[300]
4036,zh,蘇加武眉縣,['Q10381'],[13]
4037,zh,蘇巴布汨縣,['Q10381'],[13]
4038,zh,蘇橫,['Q10380'],[13]
4039,zh,蘇珊·l·格雷厄姆,['Q11612'],[9]
4040,zh,蘇珊·珍·赫爾姆斯,['Q41575'],[33]
4041,zh,蘇珊·赫爾姆斯,['Q41575'],[33]
4042,zh,蘇瓦,['Q38807'],[127]
4043,zh,蘇祿語,['Q34142'],[34]
4044,zh,蘇聯政府,['Q2148'],[13]
4045,zh,蘇聯政府組織,['Q2148'],[13]
4046,zh,蘭迪·布雷克,['Q48996'],[20]
4047,zh,蘭迪·歐頓,['Q44449'],[53]
4048,zh,虎克,['Q46830'],[99]
4049,zh,虎貓,['Q33261'],[87]
4050,zh,虐待动物,['Q40053'],[45]
4051,zh,虐待動物,['Q40053'],[45]
4052,zh,虐畜,['Q40053'],[45]
4053,zh,虐貓,['Q40053'],[45]
4054,zh,蜜拉·庫妮絲,['Q37628'],[110]
4055,zh,蝙蝠摩托,['Q20008'],[10]
4056,zh,蝙蝠摩托車,['Q20008'],[10]
4057,zh,蝴蝶球,['Q44459'],[8]
4058,zh,蝶形花科,['Q44448'],[104]
4059,zh,蟬形齒指蝦蛄,['Q43735'],[28]
4060,zh,血型,['Q47657'],[93]
4061,zh,血型系統,['Q47657'],[93]
4062,zh,血型系统,['Q47657'],[93]
4063,zh,血管內皮生長因子,['Q29725'],[23]
4064,zh,血管内皮生长因子,['Q29725'],[23]
4065,zh,血紅蛋白,['Q43041'],[96]
4066,zh,血纖維蛋白,['Q27205'],[42]
4067,zh,血纖蛋白,['Q27205'],[42]
4068,zh,血红蛋白,['Q43041'],[96]
4069,zh,衛理公會,['Q33203'],[69]
4070,zh,衛理公會派,['Q33203'],[69]
4071,zh,衛理宗,['Q33203'],[69]
4072,zh,衛理會,['Q33203'],[69]
4073,zh,表情符号,['Q31963'],[62]
4074,zh,袋蛛科,['Q8634'],[25]
4075,zh,被子植物亚门,['Q25314'],[127]
4076,zh,被子植物分支,['Q25314'],[127]
4077,zh,被子植物门,['Q25314'],[127]
4078,zh,裡海燕鷗,['Q27129'],[68]
4079,zh,裸体,['Q10791'],[84]
4080,zh,裸舞,['Q10791'],[84]
4081,zh,製造業,['Q55639'],[44]
4082,zh,西南贝尔公司,['Q35476'],[69]
4083,zh,西因紐特語,['Q27990'],[22]
4084,zh,西因纽特语,['Q27990'],[22]
4085,zh,西奥多·罗斯福,['Q33866'],[178]
4086,zh,西奧多·羅斯福,['Q33866'],[178]
4087,zh,西孟·波娃,['Q7197'],[163]
4088,zh,西安,['Q5826'],[132]
4089,zh,西安市,['Q5826'],[132]
4090,zh,西尔维斯特一世,['Q47149'],[84]
4091,zh,西尔韦斯特一世,['Q47149'],[84]
4092,zh,西方蜂,['Q30034'],[100]
4093,zh,西方蜜蜂,['Q30034'],[100]
4094,zh,西洋情人節,['Q37587'],[140]
4095,zh,西爾維斯特一世,['Q47149'],[84]
4096,zh,西班牙-瑞士,['Q29068'],[30]
4097,zh,西班牙-瑞士公司,['Q29068'],[30]
4098,zh,西班牙人b队,['Q32537'],[15]
4099,zh,西班牙民主黨,['Q4280'],[8]
4100,zh,西瑞尔字母,['Q8209'],[160]
4101,zh,西瑞爾字母,['Q8209'],[160]
4102,zh,西蒙·波娃,['Q7197'],[163]
4103,zh,西蒙娜·德·波伏娃,['Q7197'],[163]
4104,zh,西蒙娜·德·波伏瓦,['Q7197'],[163]
4105,zh,西蜂,['Q30034'],[100]
4106,zh,西里尔字母,['Q8209'],[160]
4107,zh,西里尔文字,['Q8209'],[160]
4108,zh,西里爾字母,['Q8209'],[160]
4109,zh,西里爾文字,['Q8209'],[160]
4110,zh,親吻情人節,['Q37587'],[140]
4111,zh,角胡麻科,"['Q53477', 'Q53477']","[35, 35]"
4112,zh,解釋,['Q39645'],[95]
4113,zh,詞源學,['Q35245'],[125]
4114,zh,詞素,['Q43249'],[87]
4115,zh,詩篇,['Q41064'],[127]
4116,zh,詹姆士·卡特,['Q23685'],[172]
4117,zh,詹姆士·龐德,['Q844'],[100]
4118,zh,詹姆斯·厄爾·卡特,['Q23685'],[172]
4119,zh,詹姆斯·莱恩·基利安,['Q49618'],[9]
4120,zh,詹姆斯·萊恩·基利安,['Q49618'],[9]
4121,zh,詹姆斯·賴恩·基利安,['Q49618'],[9]
4122,zh,詹姆斯·雷恩·克林,['Q49618'],[9]
4123,zh,詹納,['Q40852'],[109]
4124,zh,語意學,['Q39645'],[95]
4125,zh,語源學,['Q35245'],[125]
4126,zh,語義學,['Q39645'],[95]
4127,zh,說唱,['Q6010'],[96]
4128,zh,諸聖節,['Q587'],[89]
4129,zh,諾域治維多利亞足球會,['Q18486'],[19]
4130,zh,諾夫維治維多利亞,['Q18486'],[19]
4131,zh,諾定咸森林,['Q19490'],[68]
4132,zh,諾斯特拉達姆士,['Q39978'],[118]
4133,zh,諾斯特拉達姆斯,['Q39978'],[118]
4134,zh,諾斯特拉達穆斯,['Q39978'],[118]
4135,zh,諾華,['Q25511'],[6]
4136,zh,謝夫·丹尼斯,['Q53680'],[46]
4137,zh,謝爾蓋·紹伊古,['Q32024'],[75]
4138,zh,譚姆恩語,['Q36613'],[17]
4139,zh,警匪血戰摩天樓,['Q45304'],[16]
4140,zh,變形蟲,['Q46729'],[82]
4141,zh,變形蟲屬,['Q46729'],[82]
4142,zh,變質岩,['Q47069'],[79]
4143,zh,计算机系统,['Q68'],[267]
4144,zh,计算机语言列表,['Q34059'],[148]
4145,zh,让-巴蒂斯特·贝尔纳多特,['Q52927'],[77]
4146,zh,词源学,['Q35245'],[125]
4147,zh,语义,['Q39645'],[95]
4148,zh,语流,['Q6010'],[96]
4149,zh,语源,['Q35245'],[125]
4150,zh,语源学,['Q35245'],[125]
4151,zh,语素,['Q43249'],[87]
4152,zh,说唱,['Q6010'],[96]
4153,zh,诸圣节,['Q587'],[89]
4154,zh,诺丁汉森林足球俱乐部,['Q19490'],[68]
4155,zh,诺尔省,['Q12661'],[97]
4156,zh,诺查丹玛斯,['Q39978'],[118]
4157,zh,诺查丹马斯,['Q39978'],[118]
4158,zh,谢尔盖·库茹盖托维奇·绍伊古,['Q32024'],[75]
4159,zh,谢尔盖·绍伊古,['Q32024'],[75]
4160,zh,谷仓猫头鹰,['Q25317'],[99]
4161,zh,谷歌搜索,['Q9366'],[115]
4162,zh,豆科,"['Q44448', 'Q44448']","[104, 104]"
4163,zh,豆科植物,['Q44448'],[104]
4164,zh,豐富的站點摘要,['Q45432'],[76]
4165,zh,豔舞,['Q36633'],[135]
4166,zh,豬流感,['Q36855'],[100]
4167,zh,貂熊,"['Q14334', 'Q14334']","[98, 98]"
4168,zh,貝哥羅州,['Q3329'],[116]
4169,zh,貝拉巴拿加爾,['Q8247'],[46]
4170,zh,貝爾戈尼奧內,['Q7789'],[12]
4171,zh,貝爾格諾內,['Q7789'],[12]
4172,zh,貝爾法斯特,['Q10686'],[152]
4173,zh,貝聿銘,['Q46868'],[90]
4174,zh,貝肇銘,['Q46868'],[90]
4175,zh,貝達,['Q36171'],[15]
4176,zh,貝達國際機場,['Q36171'],[15]
4177,zh,貝隆夫人,['Q40933'],[101]
4178,zh,貞帝,['Q10065'],[36]
4179,zh,貢土爾縣,['Q15341'],[39]
4180,zh,貨車,['Q43193'],[107]
4181,zh,貴,['Q47097'],[112]
4182,zh,貴州,['Q47097'],[112]
4183,zh,貴州省,['Q47097'],[112]
4184,zh,買春,['Q36633'],[135]
4185,zh,費利克斯·索利斯,['Q26178'],[6]
4186,zh,費利庫爾德人,['Q56587'],[12]
4187,zh,費利部落,['Q56587'],[12]
4188,zh,費南多·托雷斯,['Q42731'],[90]
4189,zh,費奧多爾·伊萬諾維奇·托爾布欣,['Q48149'],[43]
4190,zh,費林明,['Q37064'],[123]
4191,zh,費爾南多·托雷斯,"['Q42731', 'Q42731']","[90, 90]"
4192,zh,費蘭度·托利斯,['Q42731'],[90]
4193,zh,資源描述框架站點摘要,['Q45432'],[76]
4194,zh,資產,['Q46737'],[68]
4195,zh,資產值,['Q46737'],[68]
4196,zh,資產總值,['Q46737'],[68]
4197,zh,資產負債表,['Q46834'],[68]
4198,zh,賈伯斯,['Q19837'],[211]
4199,zh,賈克·席哈克,['Q2105'],[151]
4200,zh,賈斯丁·喬維克,['Q3671'],[14]
4201,zh,賈斯汀·喬維克,['Q3671'],[14]
4202,zh,賈斯汀·查德威克,['Q3671'],[14]
4203,zh,賈柏斯,['Q19837'],[211]
4204,zh,賓·拉登,['Q1317'],[167]
4205,zh,賣春,['Q36633'],[135]
4206,zh,賣淫,['Q36633'],[135]
4207,zh,賽倫,['Q43919'],[110]
4208,zh,贖罪券,['Q44777'],[75]
4209,zh,贖罪卷,['Q44777'],[75]
4210,zh,贖罪票,['Q44777'],[75]
4211,zh,贝内蒂采,['Q25232'],[99]
4212,zh,贝尔法斯特,['Q10686'],[152]
4213,zh,贝律铭,['Q46868'],[90]
4214,zh,贝法,['Q10686'],[152]
4215,zh,贝聿铭,['Q46868'],[90]
4216,zh,贝隆夫人,['Q40933'],[101]
4217,zh,贡土尔县,['Q15341'],[39]
4218,zh,货柜车,['Q43193'],[107]
4219,zh,货物自动车,['Q43193'],[107]
4220,zh,货车,['Q43193'],[107]
4221,zh,货运汽车,['Q43193'],[107]
4222,zh,贵,['Q47097'],[112]
4223,zh,贵州,['Q47097'],[112]
4224,zh,贵州省,['Q47097'],[112]
4225,zh,费奥多尔·托尔布欣,['Q48149'],[43]
4226,zh,费尔南多·何塞·托雷斯·桑斯,['Q42731'],[90]
4227,zh,费尔南多·托雷斯,['Q42731'],[90]
4228,zh,费德里西亚,['Q21181'],[56]
4229,zh,贾斯廷·查德威克,['Q3671'],[14]
4230,zh,资产,['Q46737'],[68]
4231,zh,资产负债平衡表,['Q46834'],[68]
4232,zh,资财,['Q46737'],[68]
4233,zh,赤腊角机场,['Q17704'],[62]
4234,zh,赤鱲角機場,['Q17704'],[62]
4235,zh,赦罪券,['Q44777'],[75]
4236,zh,赦罪符,['Q44777'],[75]
4237,zh,赫,['Q39369'],[95]
4238,zh,赫倫·凱勒,['Q38203'],[152]
4239,zh,赫倫凱勒,['Q38203'],[152]
4240,zh,赫兹,['Q39369'],[95]
4241,zh,赫塞,['Q25973'],[153]
4242,zh,赫尔曼·海塞,['Q25973'],[153]
4243,zh,赫尔曼·黑塞,['Q25973'],[153]
4244,zh,赫尔穆特·科尔,['Q2518'],[122]
4245,zh,赫斯霍爾姆,['Q20835'],[27]
4246,zh,赫曼·赫塞,['Q25973'],[153]
4247,zh,赫曼·赫赛,['Q25973'],[153]
4248,zh,赫曼·黑塞,['Q25973'],[153]
4249,zh,赫爾曼·黑塞,['Q25973'],[153]
4250,zh,赫茲,['Q39369'],[95]
4251,zh,走鵑唱片,['Q18628'],[30]
4252,zh,超微粒硅酸盐尘埃沉着症,['Q102'],[37]
4253,zh,超文件標示語言,['Q8811'],[172]
4254,zh,超文本标记语言,"['Q8811', 'Q8811']","[172, 172]"
4255,zh,超文本置标语言,['Q8811'],[172]
4256,zh,超級酷斃宇宙世界霹靂無敵棒,['Q103'],[27]
4257,zh,超级酷毙宇宙世界霹雳无敌棒,['Q103'],[27]
4258,zh,越野車唱片,['Q18628'],[30]
4259,zh,足球經理,['Q10640'],[32]
4260,zh,足球經理人,['Q10640'],[32]
4261,zh,路傑·柯曼西尼,['Q53015'],[33]
4262,zh,路德威希二世,['Q44039'],[71]
4263,zh,路德維希·密斯·凡·德羅,['Q41508'],[83]
4264,zh,路德維希·密斯·凡德羅,['Q41508'],[83]
4265,zh,路德维希二世,['Q44039'],[71]
4266,zh,路易·阿拉贡,['Q4128'],[78]
4267,zh,路易丝·约翰逊,['Q29612'],[8]
4268,zh,路易吉·康門西尼,['Q53015'],[33]
4269,zh,路易吉·科門奇尼,['Q53015'],[33]
4270,zh,路易吉·科门奇尼,['Q53015'],[33]
4271,zh,路易斯·阿拉贡,['Q4128'],[78]
4272,zh,路易絲·約翰遜,['Q29612'],[8]
4273,zh,路跑者,['Q18628'],[30]
4274,zh,車頭引擎蓋,['Q27206'],[21]
4275,zh,軍團,['Q51977'],[41]
4276,zh,載人火星任務,['Q51075'],[31]
4277,zh,輻射評估探測器,['Q48485'],[55]
4278,zh,载货汽车,['Q43193'],[107]
4279,zh,辅酶ⅱ,['Q28747'],[40]
4280,zh,辛波絲卡,['Q42552'],[111]
4281,zh,辛迪拉拿,['Q32763'],[36]
4282,zh,辦公室,['Q23831'],[78]
4283,zh,辦公室 (美國電視劇),['Q23831'],[78]
4284,zh,辦公室風雲,['Q23831'],[78]
